case_id,amp,pw,Ea_mean,Ea_sigma,P0,Vth0,idmin0,idmax0,valid0,dV1,dV100,gradual,dP1,dP100,valid_ratio,is_small_all,is_fast_sat,is_good_prog,elapsed_s
A1p80_PW5p00e-01us_Em1p00_Es0p70,1.8,5e-07,1,0.7,-0.145000000000006,0.742453049382637,3.22158291455916e-23,3.33955621187574e-06,1,-0.0467026738761116,-0.0467026738761116,0,0.145000000000006,0.145000000000006,1,1,0,0,59.5111724
A1p80_PW1p00e+00us_Em0p75_Es0p20,1.8,1e-06,0.75,0.2,0.190000000000009,0.634461958868446,3.17675250944985e-23,3.75285243172662e-06,1,0.0516592789137992,0.121025634095669,0.0693663551818697,-0.160000000000007,-0.375000000000017,1,0,0,1,50.9997919
A1p80_PW1p00e+00us_Em0p75_Es0p30,1.8,1e-06,0.75,0.3,0,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,0,0,0,0,0,1,1,0,0,61.7718146
A1p80_PW1p00e+00us_Em0p75_Es0p40,1.8,1e-06,0.75,0.4,-0.0200000000000011,0.70207548670175,1.71649140271561e-23,3.49342324140349e-06,1,-0.00632511119522472,-0.00632511119522472,0,0.0200000000000011,0.0200000000000011,1,1,0,0,66.416768
A1p80_PW1p00e+00us_Em0p75_Es0p50,1.8,1e-06,0.75,0.5,-0.0200000000000007,0.70207548670175,3.13319763978788e-23,3.49342324140349e-06,1,-0.00632511119522472,-0.00632511119522472,0,0.0200000000000007,0.0200000000000007,1,1,0,0,80.4617108
A1p80_PW1p00e+00us_Em0p75_Es0p60,1.8,1e-06,0.75,0.6,-1.08420217248555e-17,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,0,0,0,-1.73472347597688e-16,-1.30104260698266e-16,1,1,0,0,80.4770379
A1p80_PW1p00e+00us_Em0p75_Es0p70,1.8,1e-06,0.75,0.7,0,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,-0.00312797708800527,-0.0031279770880055,2.22044604925031e-16,0.0100000000000002,0.0100000000000005,1,1,0,0,91.0560232
A1p80_PW1p00e+00us_Em0p80_Es0p20,1.8,1e-06,0.8,0.2,0.22000000000001,0.62473013787004,6.2808591353082e-23,3.79000266374213e-06,1,0,0.0949842208249702,0.0949842208249702,2.77555756156289e-17,-0.295000000000013,1,0,0,0,56.5960545
A1p80_PW1p00e+00us_Em0p80_Es0p30,1.8,1e-06,0.8,0.3,0.0250000000000012,0.68777782420521,2.35885589277196e-23,3.54892004617075e-06,1,0.0258070940399876,0.0289108040765503,0.00310371003656273,-0.0800000000000036,-0.0900000000000038,1,1,0,0,46.9765287
A1p80_PW1p00e+00us_Em0p80_Es0p40,1.8,1e-06,0.8,0.4,-0.0550000000000024,0.713584918245198,9.26533431670006e-24,3.45029668618681e-06,1,-0.0178345427386728,-0.0178345427386724,4.44089209850063e-16,0.0550000000000027,0.0550000000000026,1,1,0,0,83.8956318
A1p80_PW1p00e+00us_Em0p80_Es0p50,1.8,1e-06,0.8,0.5,-0.0650000000000025,0.716688628281761,9.57742080760233e-24,3.43798096866603e-06,1,-0.0224922507800864,-0.0224922507800864,0,0.0700000000000029,0.0700000000000026,1,1,0,0,73.9966544
A1p80_PW1p00e+00us_Em0p80_Es0p60,1.8,1e-06,0.8,0.6,-0.0550000000000026,0.713584918245198,3.17269015443219e-23,3.45029668618681e-06,1,-0.0193885407435237,-0.0193885407435237,0,0.0600000000000029,0.0600000000000028,1,1,0,0,83.2803992
A1p80_PW1p00e+00us_Em0p80_Es0p70,1.8,1e-06,0.8,0.7,-0.00500000000000028,0.697284688015849,6.24259135159053e-23,3.51191618865581e-06,1,-0.00308831051417502,-0.00308831051417502,0,0.0100000000000003,0.0100000000000004,1,1,0,0,76.1824149
A1p80_PW1p00e+00us_Em0p85_Es0p20,1.8,1e-06,0.85,0.2,0.255000000000011,0.613506305356327,9.33984617056149e-23,3.83337126809115e-06,1,-0.0403464943903979,0.061298492132105,0.101644986522503,0.125000000000005,-0.190000000000009,1,0,0,0,53.9420682
A1p80_PW1p00e+00us_Em0p85_Es0p30,1.8,1e-06,0.85,0.3,0.0500000000000023,0.679385267195198,6.25301001958858e-23,3.57977464122902e-06,1,0.0277490023818981,0.0420183153981589,0.0142693130162608,-0.085000000000004,-0.130000000000006,1,1,0,0,47.5343353
A1p80_PW1p00e+00us_Em0p85_Es0p40,1.8,1e-06,0.85,0.4,-0.0600000000000028,0.71514667447125,1.66635551868979e-23,3.44413848273631e-06,1,-0.0193962989647243,-0.0193962989647243,0,0.0600000000000028,0.0600000000000027,1,1,0,0,81.4304713
A1p80_PW1p00e+00us_Em0p85_Es0p50,1.8,1e-06,0.85,0.5,-0.100000000000005,0.728139443127113,1.1936189626732e-23,3.39489784739119e-06,1,-0.0323890676205876,-0.0323890676205876,0,0.100000000000005,0.100000000000004,1,1,0,0,73.7707982
A1p80_PW1p00e+00us_Em0p85_Es0p60,1.8,1e-06,0.85,0.6,-0.0650000000000025,0.716688628281761,9.57742080760233e-24,3.43798096866603e-06,1,-0.0209382527752353,-0.0209382527752349,4.44089209850063e-16,0.0650000000000028,0.0650000000000024,1,1,0,0,81.6133723
A1p80_PW1p00e+00us_Em0p85_Es0p70,1.8,1e-06,0.85,0.7,-0.0550000000000025,0.713584918245198,1.49916908011051e-23,3.45029668618681e-06,1,-0.0209625198266779,-0.0209625198266779,0,0.0650000000000031,0.0650000000000031,1,1,0,0,80.3660323
A1p80_PW1p00e+00us_Em0p90_Es0p20,1.8,1e-06,0.9,0.2,0.265000000000012,0.610320201043129,6.21531997568581e-23,3.84576749999077e-06,1,-0.077507860681548,-0.00326867049111357,0.0742391901904345,0.24000000000001,0.0100000000000002,1,1,0,0,50.8579396
A1p80_PW1p00e+00us_Em0p90_Es0p30,1.8,1e-06,0.9,0.3,0.0750000000000033,0.67165233849492,1.64704125424543e-23,3.6106453896782e-06,1,-0.00488251593961064,0.028693656848663,0.0335761727882736,0.0150000000000007,-0.0900000000000042,1,1,0,0,47.8627509
A1p80_PW1p00e+00us_Em0p90_Es0p40,1.8,1e-06,0.9,0.4,-0.0700000000000031,0.718211083703157,6.24704057319189e-23,3.43182414604072e-06,1,-0.0240147062014823,-0.0224607081966309,0.00155399800485134,0.0750000000000032,0.0700000000000029,1,1,0,0,67.7405133
A1p80_PW1p00e+00us_Em0p90_Es0p50,1.8,1e-06,0.9,0.5,-0.140000000000007,0.740728359121953,1.70617238924908e-23,3.3457024088559e-06,1,-0.0449779836154276,-0.0449779836154276,0,0.140000000000007,0.140000000000007,1,1,0,0,83.3680932
A1p80_PW1p00e+00us_Em0p90_Es0p60,1.8,1e-06,0.9,0.6,-0.105000000000005,0.729770408109893,3.18067699825483e-24,3.38874592345064e-06,1,-0.0340200326033677,-0.0340200326033677,0,0.105000000000004,0.105000000000004,1,1,0,0,85.2489005
A1p80_PW1p00e+00us_Em0p90_Es0p70,1.8,1e-06,0.9,0.7,-0.070000000000003,0.718211083703157,9.76645673811724e-24,3.43182414604072e-06,1,-0.0224607081966309,-0.0224607081966309,0,0.0700000000000031,0.070000000000003,1,1,0,0,84.6754324
A1p80_PW1p00e+00us_Em0p95_Es0p20,1.8,1e-06,0.95,0.2,0.300000000000014,0.598724332899154,6.1865285714639e-23,3.88917225340397e-06,1,-0.0852966907014755,-0.0691160842558932,0.0161806064455823,0.265000000000012,0.21500000000001,1,0,0,0,49.4476705
A1p80_PW1p00e+00us_Em0p95_Es0p30,1.8,1e-06,0.95,0.3,0.0900000000000039,0.666769822555309,1.75977048585137e-23,3.62917549562015e-06,1,-0.0420396846852698,-0.00507295123584506,0.0369667334494247,0.130000000000006,0.0150000000000007,1,1,0,0,52.2648156
A1p80_PW1p00e+00us_Em0p95_Es0p40,1.8,1e-06,0.95,0.4,-0.0650000000000027,0.716688628281761,1.67622814283347e-23,3.43798096866603e-06,1,-0.0178890038047332,-0.0163426329381778,0.0015463708665554,0.0550000000000021,0.0500000000000019,1,1,0,0,50.6927455
A1p80_PW1p00e+00us_Em0p95_Es0p50,1.8,1e-06,0.95,0.5,-0.165000000000008,0.749136811482715,2.47680001075729e-23,3.3149787035629e-06,1,-0.0533864359761892,-0.0533864359761892,0,0.165000000000007,0.165000000000008,1,0,1,0,81.4038957
